source_record_id	primary_id_a	primary_id_b	alt_ids_a	alt_ids_b	taxid_a	taxid_b	interaction_type_mi	detection_method_mi	publication_ids	interaction_type_raw	detection_method_raw	expansion_method	source_database	negative	decision	decision_reason
intact:EBI-16110490|imex:IM-23114-3|dip:DIP-190429E	uniprotkb:Q08209-1	uniprotkb:O95644	intact:EBI-15637215|ensembl:ENSP00000378323.3	intact:EBI-6907210|uniprotkb:Q12865|uniprotkb:Q15793|uniprotkb:B5B2M4|uniprotkb:B5B2M5|uniprotkb:B5B2M6|uniprotkb:B5B2M7|uniprotkb:B5B2M8|uniprotkb:B5B2M9|uniprotkb:B5B2N1|uniprotkb:Q2M1S3|ensembl:ENSP00000389377.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:24954618|doi:10.1016/j.str.2014.05.006|imex:IM-23114	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16110511|imex:IM-23114-4|dip:DIP-197145E	uniprotkb:Q08209-1	uniprotkb:Q13469	intact:EBI-15637215|ensembl:ENSP00000378323.3	intact:EBI-716258|uniprotkb:B5B2N9|uniprotkb:Q13468|uniprotkb:Q5TFW7|uniprotkb:Q5TFW8|uniprotkb:Q9NPX6|uniprotkb:Q9NQH3|uniprotkb:Q9UJR2|uniprotkb:B5B2N8|ensembl:ENSP00000379330.3|uniprotkb:B5B2P2|uniprotkb:B5B2P3|uniprotkb:B5B2P0	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0053	pubmed:24954618|doi:10.1016/j.str.2014.05.006|imex:IM-23114	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0053""(fluorescence polarization spectroscopy)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16110555|imex:IM-23114-6|dip:DIP-190429E	uniprotkb:Q08209-1	uniprotkb:O95644	intact:EBI-15637215|ensembl:ENSP00000378323.3	intact:EBI-6907210|uniprotkb:Q12865|uniprotkb:Q15793|uniprotkb:B5B2M4|uniprotkb:B5B2M5|uniprotkb:B5B2M6|uniprotkb:B5B2M7|uniprotkb:B5B2M8|uniprotkb:B5B2M9|uniprotkb:B5B2N1|uniprotkb:Q2M1S3|ensembl:ENSP00000389377.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0053	pubmed:24954618|doi:10.1016/j.str.2014.05.006|imex:IM-23114	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0053""(fluorescence polarization spectroscopy)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16110534|imex:IM-23114-5|dip:DIP-197145E	uniprotkb:Q08209-1	uniprotkb:Q13469	intact:EBI-15637215|ensembl:ENSP00000378323.3	intact:EBI-716258|uniprotkb:B5B2N9|uniprotkb:Q13468|uniprotkb:Q5TFW7|uniprotkb:Q5TFW8|uniprotkb:Q9NPX6|uniprotkb:Q9NQH3|uniprotkb:Q9UJR2|uniprotkb:B5B2N8|ensembl:ENSP00000379330.3|uniprotkb:B5B2P2|uniprotkb:B5B2P3|uniprotkb:B5B2P0	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24954618|doi:10.1016/j.str.2014.05.006|imex:IM-23114	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-9549718|imex:IM-22931-1	uniprotkb:Q15046	uniprotkb:P08865	intact:EBI-356367|uniprotkb:A8MSK1|uniprotkb:Q9HB23|uniprotkb:O14946|uniprotkb:Q96J25|uniprotkb:D3DUK4|ensembl:ENSP00000303043.3	intact:EBI-354112|uniprotkb:Q6NSD1|uniprotkb:Q6NXQ8|uniprotkb:Q86VC0|uniprotkb:P11085|uniprotkb:P12030|uniprotkb:Q16471|uniprotkb:Q6IPD1|uniprotkb:Q6IPD2|ensembl:ENSP00000346067.4|ensembl:ENSP00000410848.2|ensembl:ENSP00000513423.1|ensembl:ENSP00000513424.1|ensembl:ENSP00000513425.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	imex:IM-22931|pubmed:24983501	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9549728|imex:IM-22931-2	uniprotkb:Q15046	uniprotkb:P08865	intact:EBI-356367|uniprotkb:A8MSK1|uniprotkb:Q9HB23|uniprotkb:O14946|uniprotkb:Q96J25|uniprotkb:D3DUK4|ensembl:ENSP00000303043.3	intact:EBI-354112|uniprotkb:Q6NSD1|uniprotkb:Q6NXQ8|uniprotkb:Q86VC0|uniprotkb:P11085|uniprotkb:P12030|uniprotkb:Q16471|uniprotkb:Q6IPD1|uniprotkb:Q6IPD2|ensembl:ENSP00000346067.4|ensembl:ENSP00000410848.2|ensembl:ENSP00000513423.1|ensembl:ENSP00000513424.1|ensembl:ENSP00000513425.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	imex:IM-22931|pubmed:24983501	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9550030|imex:IM-22931-6	uniprotkb:Q15046	uniprotkb:P07942	intact:EBI-356367|uniprotkb:A8MSK1|uniprotkb:Q9HB23|uniprotkb:O14946|uniprotkb:Q96J25|uniprotkb:D3DUK4|ensembl:ENSP00000303043.3	intact:EBI-949174|uniprotkb:Q14D91|ensembl:ENSP00000222399.6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	imex:IM-22931|pubmed:24983501	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9549923|imex:IM-22931-4	uniprotkb:Q15046	uniprotkb:P08865	intact:EBI-356367|uniprotkb:A8MSK1|uniprotkb:Q9HB23|uniprotkb:O14946|uniprotkb:Q96J25|uniprotkb:D3DUK4|ensembl:ENSP00000303043.3	intact:EBI-354112|uniprotkb:Q6NSD1|uniprotkb:Q6NXQ8|uniprotkb:Q86VC0|uniprotkb:P11085|uniprotkb:P12030|uniprotkb:Q16471|uniprotkb:Q6IPD1|uniprotkb:Q6IPD2|ensembl:ENSP00000346067.4|ensembl:ENSP00000410848.2|ensembl:ENSP00000513423.1|ensembl:ENSP00000513424.1|ensembl:ENSP00000513425.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	imex:IM-22931|pubmed:24983501	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9549906|imex:IM-22931-3	uniprotkb:Q15046	uniprotkb:P08865	intact:EBI-356367|uniprotkb:A8MSK1|uniprotkb:Q9HB23|uniprotkb:O14946|uniprotkb:Q96J25|uniprotkb:D3DUK4|ensembl:ENSP00000303043.3	intact:EBI-354112|uniprotkb:Q6NSD1|uniprotkb:Q6NXQ8|uniprotkb:Q86VC0|uniprotkb:P11085|uniprotkb:P12030|uniprotkb:Q16471|uniprotkb:Q6IPD1|uniprotkb:Q6IPD2|ensembl:ENSP00000346067.4|ensembl:ENSP00000410848.2|ensembl:ENSP00000513423.1|ensembl:ENSP00000513424.1|ensembl:ENSP00000513425.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	imex:IM-22931|pubmed:24983501	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-16111891|imex:IM-24423-3|dip:DIP-199090E	uniprotkb:Q8TEP8-3	uniprotkb:O00444	intact:EBI-16111881|ensembl:ENSP00000427550.1	intact:EBI-746202|uniprotkb:Q8IYF0|uniprotkb:Q96Q95|uniprotkb:B2RAL0|uniprotkb:B7Z837|uniprotkb:B7Z8G7|uniprotkb:Q9UD84|uniprotkb:Q9UDE2|ensembl:ENSP00000270861.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0053	pubmed:24997597|doi:10.1038/nsmb.2846|imex:IM-24423	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0053""(fluorescence polarization spectroscopy)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16112144|imex:IM-24423-13|dip:DIP-188232E	uniprotkb:O00444	uniprotkb:O94986-3	intact:EBI-746202|uniprotkb:Q8IYF0|uniprotkb:Q96Q95|uniprotkb:B2RAL0|uniprotkb:B7Z837|uniprotkb:B7Z8G7|uniprotkb:Q9UD84|uniprotkb:Q9UDE2|ensembl:ENSP00000270861.5	intact:EBI-15878364|ensembl:ENSP00000382271.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0053	pubmed:24997597|doi:10.1038/nsmb.2846|imex:IM-24423	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0053""(fluorescence polarization spectroscopy)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16112341|imex:IM-24423-21|dip:DIP-199090E	uniprotkb:Q8TEP8-3	uniprotkb:O00444	intact:EBI-16111881|ensembl:ENSP00000427550.1	intact:EBI-746202|uniprotkb:Q8IYF0|uniprotkb:Q96Q95|uniprotkb:B2RAL0|uniprotkb:B7Z837|uniprotkb:B7Z8G7|uniprotkb:Q9UD84|uniprotkb:Q9UDE2|ensembl:ENSP00000270861.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:24997597|doi:10.1038/nsmb.2846|imex:IM-24423	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16112493|imex:IM-24423-27|dip:DIP-188232E	uniprotkb:O00444	uniprotkb:O94986-3	intact:EBI-746202|uniprotkb:Q8IYF0|uniprotkb:Q96Q95|uniprotkb:B2RAL0|uniprotkb:B7Z837|uniprotkb:B7Z8G7|uniprotkb:Q9UD84|uniprotkb:Q9UDE2|ensembl:ENSP00000270861.5	intact:EBI-15878364|ensembl:ENSP00000382271.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:24997597|doi:10.1038/nsmb.2846|imex:IM-24423	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16112987|imex:IM-24424-18|dip:DIP-199096E	uniprotkb:Q96P16-1	uniprotkb:Q8IXW5	intact:EBI-16112633|ensembl:ENSP00000349955.4|ensembl:ENSP00000381984.3	intact:EBI-395878|ensembl:ENSP00000476948.1|uniprotkb:Q49AS7|uniprotkb:Q9H8Y2|uniprotkb:C9JKB5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:24997600|doi:10.1038/nsmb.2853|imex:IM-24424	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16113025|imex:IM-24424-20|dip:DIP-199097E	uniprotkb:Q8IXW5	uniprotkb:Q9NQG5	intact:EBI-395878|ensembl:ENSP00000476948.1|uniprotkb:Q49AS7|uniprotkb:Q9H8Y2|uniprotkb:C9JKB5	intact:EBI-747925|uniprotkb:Q1WDE7|uniprotkb:Q6PKF4|ensembl:ENSP00000362532.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:24997600|doi:10.1038/nsmb.2853|imex:IM-24424	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-16115308|imex:IM-23368-5|dip:DIP-197366E	uniprotkb:O60934	uniprotkb:Q13428	intact:EBI-494844|uniprotkb:O60672|uniprotkb:Q32NF7|uniprotkb:Q53FM6|uniprotkb:Q63HR6|uniprotkb:Q7LDM2|uniprotkb:B2R626|uniprotkb:B2RNC5|ensembl:ENSP00000265433.4|ensembl:ENSP00000513229.1|ensembl:ENSP00000513245.1	intact:EBI-396105|uniprotkb:Q6SC72|uniprotkb:Q7Z5W9|uniprotkb:Q96A52|uniprotkb:Q99408|uniprotkb:Q99860|uniprotkb:A0JLU0|uniprotkb:B4E111|ensembl:ENSP00000367028.4|ensembl:ENSP00000421655.2|intact:EBI-28974716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:25064736|doi:10.1038/ncb3007|imex:IM-23368	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-9663264|imex:IM-23072-4	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9663232|imex:IM-23072-2	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9663315|imex:IM-23072-7	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9663099|imex:IM-23072-1	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9663279|imex:IM-23072-5	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9663248|imex:IM-23072-3	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9663296|imex:IM-23072-6	uniprotkb:Q9H8V3	uniprotkb:Q9H0H5	intact:EBI-1054039|uniprotkb:Q9NSV8|uniprotkb:Q9NVW9|uniprotkb:Q0MT80|uniprotkb:Q6U836|uniprotkb:Q2M269|ensembl:ENSP00000376457.3	intact:EBI-717233|uniprotkb:Q6PJ26|uniprotkb:Q9NWN2|uniprotkb:Q9P250|uniprotkb:Q9P2W2|intact:EBI-25411891|ensembl:ENSP00000309871.5|ensembl:ENSP00000404190.2|ensembl:ENSP00000404808.2|ensembl:ENSP00000449370.1|ensembl:ENSP00000449374.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	imex:IM-23072|pubmed:25068414	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-12739796|wwpdb:4gfu|imex:IM-25721-5	uniprotkb:Q99952	uniprotkb:P04626	intact:EBI-1384210|uniprotkb:Q53P42|intact:EBI-3959579|uniprotkb:B4E1E6|ensembl:ENSP00000175756.5	intact:EBI-641062|uniprotkb:Q14256|uniprotkb:Q6LDV1|uniprotkb:Q9UMK4|uniprotkb:B2RZG3|uniprotkb:B4DHN3|uniprotkb:X5D2V5|ensembl:ENSP00000269571.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:25081058|imex:IM-25721	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-12739884|wwpdb:4gfv|imex:IM-25721-6	uniprotkb:Q99952	uniprotkb:P04626	intact:EBI-1384210|uniprotkb:Q53P42|intact:EBI-3959579|uniprotkb:B4E1E6|ensembl:ENSP00000175756.5	intact:EBI-641062|uniprotkb:Q14256|uniprotkb:Q6LDV1|uniprotkb:Q9UMK4|uniprotkb:B2RZG3|uniprotkb:B4DHN3|uniprotkb:X5D2V5|ensembl:ENSP00000269571.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:25081058|imex:IM-25721	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-12739975|wwpdb:4NND|imex:IM-25721-7	uniprotkb:Q99952	uniprotkb:P04626	intact:EBI-1384210|uniprotkb:Q53P42|intact:EBI-3959579|uniprotkb:B4E1E6|ensembl:ENSP00000175756.5	intact:EBI-641062|uniprotkb:Q14256|uniprotkb:Q6LDV1|uniprotkb:Q9UMK4|uniprotkb:B2RZG3|uniprotkb:B4DHN3|uniprotkb:X5D2V5|ensembl:ENSP00000269571.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:25081058|imex:IM-25721	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-16115800|imex:IM-23117-3|dip:DIP-4223E	uniprotkb:O43557-1	uniprotkb:O95407	intact:EBI-15910661|ensembl:ENSP00000469049.1|ensembl:ENSP00000502837.1	intact:EBI-524171|ensembl:ENSP00000359013.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:25087510|doi:10.1016/j.str.2014.06.013|imex:IM-23117	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-26364613|imex:IM-28402-11	uniprotkb:Q15075	uniprotkb:P51148	intact:EBI-298113|uniprotkb:Q14221|ensembl:ENSP00000317955.8	intact:EBI-1054923|intact:EBI-2798296|uniprotkb:Q9P0Y5|uniprotkb:Q6FH55|uniprotkb:F8W1H5|ensembl:ENSP00000345689.5|ensembl:ENSP00000377440.3|intact:EBI-21355794	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:25114243|imex:IM-28402	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-26364631|imex:IM-28402-21	uniprotkb:Q9H1K0	uniprotkb:P51148	intact:EBI-1105310|uniprotkb:Q3KP30|uniprotkb:Q59EY8|uniprotkb:Q8NAQ1|uniprotkb:B4DWY8|uniprotkb:C9J4P5|ensembl:ENSP00000253699.3|ensembl:ENSP00000422551.1	intact:EBI-1054923|intact:EBI-2798296|uniprotkb:Q9P0Y5|uniprotkb:Q6FH55|uniprotkb:F8W1H5|ensembl:ENSP00000345689.5|ensembl:ENSP00000377440.3|intact:EBI-21355794	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:25114243|imex:IM-28402	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-26364649|imex:IM-28402-13	uniprotkb:Q15276	uniprotkb:P51148	intact:EBI-447043|uniprotkb:O95369|uniprotkb:Q8IVX3|uniprotkb:B2RAG7|ensembl:ENSP00000445408.2	intact:EBI-1054923|intact:EBI-2798296|uniprotkb:Q9P0Y5|uniprotkb:Q6FH55|uniprotkb:F8W1H5|ensembl:ENSP00000345689.5|ensembl:ENSP00000377440.3|intact:EBI-21355794	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:25114243|imex:IM-28402	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-12736988|imex:IM-25610-9	uniprotkb:Q9Y6E2	uniprotkb:P20042	intact:EBI-1051021|uniprotkb:Q3B779|uniprotkb:Q9H3F7|uniprotkb:A4D123|uniprotkb:Q96JW5|ensembl:ENSP00000258761.3|ensembl:ENSP00000397249.2	intact:EBI-711977|uniprotkb:Q9BVU0|uniprotkb:Q9UJE4|ensembl:ENSP00000364119.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:25147208|imex:IM-25610	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
