source_database	source_version	evidence_role	source_record_id	raw_identifier_a	raw_identifier_b	endpoint_a_status	endpoint_b_status	reason
IntAct	2026-01-09	positive_evidence	intact:EBI-16171997|imex:IM-24955-2|dip:DIP-195804E	O75143	Q9BSB4	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16172788|imex:IM-24751-3|dip:DIP-199630E	O76003	Q6FI81-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11360756|imex:IM-24702-1	Q9UBZ9	Q6NZ36	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16173751|imex:IM-24961-4|dip:DIP-60330E	O60784	Q9H0E2-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16173688|imex:IM-24961-1|dip:DIP-60330E	O60784	Q9H0E2-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16173796|imex:IM-24961-5|dip:DIP-60330E	O60784	Q9H0E2-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11360840|imex:IM-24703-1	Q9Y5W5	P41221	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11360851|imex:IM-24703-3	Q9Y5W5	O00755	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11361462|imex:IM-24703-5	Q9Y5W5	O00755	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11361484|imex:IM-24703-7	Q9Y5W5	P41221	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16177537|imex:IM-25122-1|dip:DIP-200082E	O75044	Q9Y6N7	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16177674|imex:IM-25122-8|dip:DIP-200083E	O75044	Q9NQX3	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16177594|imex:IM-25122-4|dip:DIP-200082E	O75044	Q9Y6N7	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16177754|imex:IM-25122-12|dip:DIP-200082E	O75044	Q9Y6N7	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16177775|imex:IM-25122-13|dip:DIP-200085E	Q9Y6N7	P98171-1	unmapped_in_pinned_uniprot_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-21457914|imex:IM-27112-3	Q7Z434	Q9Y4K3	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-21457948|pdbe:4z8m|imex:IM-27112-5	Q7Z434	Q9Y4K3	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16178094|imex:IM-25123-2|dip:DIP-177743E	Q8TAF3-1	P62068-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-20765810	P10636-8	O00499-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11691656|imex:IM-25244-1	Q6UXT8	Q9UM73	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16179362|imex:IM-25181-7|dip:DIP-200657E	P10636-8	Q92743	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16180760|imex:IM-25126-1|dip:DIP-200090E	Q96RU8-1	P49715-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11508434|imex:IM-25004-1	P01588-PRO_0000008401	P19235	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11508499|imex:IM-25004-3	P01588-PRO_0000008401	P54760-1	unmapped_in_pinned_uniprot_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11508506|imex:IM-25004-19	P52799	P54760-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11508916|imex:IM-25004-11	P01588-PRO_0000008401	P19235	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16185226|imex:IM-25190-2|dip:DIP-200672E	Q99435-1	Q96MS0	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16185253|imex:IM-25190-3|dip:DIP-200672E	Q99435-1	Q96MS0	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16185828|imex:IM-25131-2|dip:DIP-200470E	Q9NZQ7-1	Q15116	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16187711|imex:IM-25431-1|dip:DIP-201123E	P62937	P46108-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16187791|imex:IM-25431-5|dip:DIP-201123E	P62937	P46108-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16187751|imex:IM-25431-3|dip:DIP-201123E	P62937	P46108-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16189905|imex:IM-25271-2|dip:DIP-88995E	P55072	Q9UNZ2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16191525|imex:IM-25388-3|dip:DIP-201037E	O14646	O60341-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16191756|imex:IM-25388-13|dip:DIP-201037E	O14646	O60341-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16191732|imex:IM-25388-12|dip:DIP-201037E	O14646	O60341-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16192133|imex:IM-25265-3|dip:DIP-200859E	Q9H2K2	Q7Z6K5-1	unmapped_in_pinned_uniprot_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16192112|imex:IM-25265-2|dip:DIP-200859E	Q9H2K2	Q7Z6K5-1	unmapped_in_pinned_uniprot_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16192176|imex:IM-25265-5|dip:DIP-200859E	Q9H2K2	Q7Z6K5-1	unmapped_in_pinned_uniprot_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-25298775|imex:IM-27619-23	Q9UBD9-PRO_0000015616	P26992	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-25298859|imex:IM-27619-5	Q92673	Q92673-PRO_0000033164	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16198221|imex:IM-25359-19|dip:DIP-84094E	Q9UBL3-3	Q15291	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11686229|imex:IM-25084-1	Q9H3M7	P52735	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11686246|imex:IM-25084-2	Q9H3M7	P52735	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11686298|imex:IM-25084-3	Q9H3M7	P12931	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711359|imex:IM-25309-1	P98066	O14625-PRO_0000005106	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711373|imex:IM-25309-9	P98066	P48061-PRO_0000005109	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711387|imex:IM-25309-11	P98066	P13500-PRO_0000005146	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711404|imex:IM-25309-13	P98066	P80098-PRO_0000005183	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711428|imex:IM-25309-15	P98066	Q99731-PRO_0000005214	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711524|imex:IM-25309-17	P98066	O00585-PRO_0000005220	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11711543|imex:IM-25309-3	P98066	Q9Y4X3-PRO_0000005239	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-11712915|imex:IM-25309-5	P98066	P13501-PRO_0000005175	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16204909|imex:IM-25331-2|dip:DIP-200875E	Q9H7B4-1	Q9Y2U5	isoform_specific_source_not_folded_to_canonical	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16205997|imex:IM-25380-1|dip:DIP-72443E	Q9H222-1	Q9H221-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16206350|imex:IM-25336-1|dip:DIP-200880E	Q8TCU6	P63000-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16206389|imex:IM-25336-3|dip:DIP-200881E	Q8TCU6	P60953-2	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12508539|imex:IM-25581-1	Q9H4M9	Q8N3F8	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12508550|imex:IM-25581-2	Q9NZN3	Q8N3F8	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16207786|imex:IM-25449-1|dip:DIP-196056E	Q86U44-1	Q9HCE5	isoform_specific_source_not_folded_to_canonical	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208315|imex:IM-25451-1|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208381|imex:IM-25451-4|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208423|imex:IM-25451-6|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208479|imex:IM-25452-1|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208540|imex:IM-25452-3|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208663|imex:IM-25452-8|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16208603|imex:IM-25452-6|dip:DIP-201155E	Q8IYV9-1	A6ND01-1	isoform_specific_source_not_folded_to_canonical	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599714|imex:IM-25752-1	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599728|imex:IM-25752-2	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599742|imex:IM-25752-3	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599757|imex:IM-25752-4	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599772|imex:IM-25752-5	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599786|imex:IM-25752-6	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599801|imex:IM-25752-7	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-12599816|imex:IM-25752-8	O60828	Q9Y2W2	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16719583|wwpdb:5k7m|imex:IM-26294-3	Q86U44	Q9HCE5	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-15487433|imex:IM-26129-3	P01137-PRO_0000033762	Q00887	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-34583482|imex:IM-29628-1	P20062	Q9NPF0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-34583584|imex:IM-29628-3	P20062	Q9NPF0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-34583620|imex:IM-29628-7	P20062	Q9NPF0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-34583721|imex:IM-29628-17	P20062	Q9NPF0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-34583640|imex:IM-29628-9	P20062	Q9NPF0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-34583690|wwpdb:4zrq|imex:IM-29628-21	P20062	Q9NPF0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27036328|imex:IM-29094-1	Q9Y3E2	Q86SX6-PRO_0000141650	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27036349|imex:IM-29094-21	Q53S33	Q86SX6-PRO_0000141650	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27036370|imex:IM-29094-5	Q9Y3E2	Q86SX6-PRO_0000141650	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27036395|imex:IM-29094-27	Q53S33	Q86SX6-PRO_0000141650	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27037487|imex:IM-29094-17	Q53S33	Q9UMS0	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27037498|imex:IM-29094-19	Q9Y3E2	Q9UMS0	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-30859828|wwpdb:5lxr|wwpdb:5lxy|imex:IM-29474-5	Q6NZY4	Q9Y580	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-30860012|imex:IM-29474-17	Q6NZY4	Q9Y580	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-27047193|imex:IM-29109-5	Q99732	P46934	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16412905|imex:IM-26176-7	Q495A1	P15151-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16745993|wwpdb:5gve|imex:IM-26467-1	O95985	Q9H7E2-3	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-21988323|imex:IM-27272-1	Q96P20	Q9ULZ3	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-25299724|imex:IM-27618-3	Q92673-PRO_0000033164	Q92673	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640143|imex:IM-26339-1	P13501-PRO_0000005175	Q92583	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640391|imex:IM-26339-747	P13501-PRO_0000005175	Q92583	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640432|imex:IM-26339-5	Q92583	P13501-PRO_0000005175	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640445|imex:IM-26339-7	P13501-PRO_0000005175	Q92583	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640456|imex:IM-26339-727	P13501	P02776-PRO_0000351217	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640478|imex:IM-26339-749	P02776-PRO_0000351217	P48061	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16640491|imex:IM-26339-13	P13501-PRO_0000005175	P02776	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16671811|imex:IM-26339-15	P02776	P13501-PRO_0000005175	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16671826|imex:IM-26339-17	P02776	P13501-PRO_0000005175	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16803905|imex:IM-26339-440	Q99616	P13501	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804074|imex:IM-26339-102	Q9UBD3	P13501	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804050|imex:IM-26339-100	Q9NRJ3	P13501	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804038|imex:IM-26339-444	Q9Y258	P13501	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804269|imex:IM-26339-520	Q99616	P02776	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804341|imex:IM-26339-268	Q9NRJ3	P02776	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804524|imex:IM-26339-198	Q99616	P48061	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804329|imex:IM-26339-184	Q9Y258	P02776	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804615|imex:IM-26339-272	Q9Y258	P48061	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804821|imex:IM-26339-202	Q9Y258	Q92583	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804833|imex:IM-26339-604	Q9NRJ3	Q92583	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804627|imex:IM-26339-384	Q9NRJ3	P48061	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
IntAct	2026-01-09	positive_evidence	intact:EBI-16804651|imex:IM-26339-386	Q9UBD3	P48061	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
